react_id,direction,sample_id,Master.Protein.Accessions,bnum,bio_rep,fmol_per_gDW_calib_avg,flux_units,mfa_sampling_ave,mfa_sampling_var,mfa_sampling_lb,mfa_sampling_ub,kapp_per_s
UAAGDS,fwd,tpi2,murE,b0085,B1,2356733.35898586,mmol*gDW-1*hr-1,0.013393049,1.51E-10,0.013372848,0.01341308,1.57857967881856
UAAGDS,fwd,pgi6,murE,b0085,B2,2187413.76907089,mmol*gDW-1*hr-1,0.019179014,6.66E-08,0.018693335,0.019621207,2.43552635729808
UAAGDS,fwd,pts2,murE,b0085,B1,3592958.52116094,mmol*gDW-1*hr-1,0.021261598,1.67E-07,0.020726804,0.022169932,1.6437705611297
UACGALPpp,fwd,pgi3,ushA,b0480,B2,2715712.84052358,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi3,ushA,b0480,B1,2330137.90774001,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,WT1,ushA,b0480,B1,1583761.82207648,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,WT1,ushA,b0480,B2,1669437.87239013,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts1,ushA,b0480,B1,1764849.35460137,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,WT2,ushA,b0480,B1,1562691.24438897,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,WT2,ushA,b0480,B2,1936616.65592368,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts2,ushA,b0480,B1,2103477.53266759,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi1,ushA,b0480,B1,3344041.86936858,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi1,ushA,b0480,B2,2009113.07592817,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts3,ushA,b0480,B2,2169657.20357462,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts3,ushA,b0480,B1,2422524.7369839,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi2,ushA,b0480,B2,1884493.83061587,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi2,ushA,b0480,B1,1967890.34717548,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi4,ushA,b0480,B1,2178295.14813519,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi4,ushA,b0480,B2,2450695.36373408,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts1,ushA,b0480,B2,1562873.15655974,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi5,ushA,b0480,B2,2889951.45370923,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi5,ushA,b0480,B1,2454786.97855001,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts2,ushA,b0480,B2,1893398.30163931,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi6,ushA,b0480,B1,1866943.20740506,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi6,ushA,b0480,B2,1735745.17709422,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi8,ushA,b0480,B1,2235595.99655085,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi7,ushA,b0480,B2,2531427.66865947,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi7,ushA,b0480,B1,3131174.9788552,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts4,ushA,b0480,B2,1774859.99647138,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pts4,ushA,b0480,B1,3114370.1378315,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,pgi8,ushA,b0480,B2,2942358.58267876,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh2,ushA,b0480,B1,1378328.13697568,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh2,ushA,b0480,B2,1614318.21538119,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi1,ushA,b0480,B2,2311699.68726648,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi3,ushA,b0480,B2,1458550.65417771,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi1,ushA,b0480,B1,2562687.34379959,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi4,ushA,b0480,B2,1842055.72212212,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh1,ushA,b0480,B2,1751410.03209003,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh1,ushA,b0480,B1,2079540.97454165,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi2,ushA,b0480,B2,2183978.05246019,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi2,ushA,b0480,B1,2079769.22387093,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh3,ushA,b0480,B2,2062613.77667651,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi4,ushA,b0480,B1,1531688.33498288,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,sdh3,ushA,b0480,B1,1628341.35534648,NA,NA,NA,NA,NA,NA
UACGALPpp,fwd,tpi3,ushA,b0480,B1,1614052.64190337,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi3,ushA,b0480,B1,2330137.90774001,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi3,ushA,b0480,B2,2715712.84052358,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,WT1,ushA,b0480,B1,1583761.82207648,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,WT1,ushA,b0480,B2,1669437.87239013,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,WT2,ushA,b0480,B2,1936616.65592368,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,WT2,ushA,b0480,B1,1562691.24438897,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts2,ushA,b0480,B1,2103477.53266759,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi1,ushA,b0480,B1,3344041.86936858,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi1,ushA,b0480,B2,2009113.07592817,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts3,ushA,b0480,B2,2169657.20357462,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi2,ushA,b0480,B1,1967890.34717548,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi2,ushA,b0480,B2,1884493.83061587,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi7,ushA,b0480,B2,2531427.66865947,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi7,ushA,b0480,B1,3131174.9788552,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi4,ushA,b0480,B2,2450695.36373408,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi4,ushA,b0480,B1,2178295.14813519,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts1,ushA,b0480,B1,1764849.35460137,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts1,ushA,b0480,B2,1562873.15655974,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh2,ushA,b0480,B2,1614318.21538119,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh2,ushA,b0480,B1,1378328.13697568,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi5,ushA,b0480,B2,2889951.45370923,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi5,ushA,b0480,B1,2454786.97855001,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts2,ushA,b0480,B2,1893398.30163931,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi6,ushA,b0480,B1,1866943.20740506,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi6,ushA,b0480,B2,1735745.17709422,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts4,ushA,b0480,B1,3114370.1378315,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi8,ushA,b0480,B1,2235595.99655085,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pgi8,ushA,b0480,B2,2942358.58267876,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi3,ushA,b0480,B2,1458550.65417771,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi3,ushA,b0480,B1,1614052.64190337,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts3,ushA,b0480,B1,2422524.7369839,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi1,ushA,b0480,B2,2311699.68726648,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi2,ushA,b0480,B2,2183978.05246019,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi1,ushA,b0480,B1,2562687.34379959,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,pts4,ushA,b0480,B2,1774859.99647138,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh3,ushA,b0480,B1,1628341.35534648,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi4,ushA,b0480,B2,1842055.72212212,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi2,ushA,b0480,B1,2079769.22387093,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh1,ushA,b0480,B2,1751410.03209003,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh1,ushA,b0480,B1,2079540.97454165,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,sdh3,ushA,b0480,B2,2062613.77667651,NA,NA,NA,NA,NA,NA
UACGAMPpp,fwd,tpi4,ushA,b0480,B1,1531688.33498288,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,WT1,wecC,b3787,B2,1519794.70816776,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,WT1,wecC,b3787,B1,1428156.51436462,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi4,wecC,b3787,B2,909329.857518355,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi4,wecC,b3787,B1,882055.150033629,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,WT2,wecC,b3787,B2,1763189.73568087,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,WT2,wecC,b3787,B1,1060966.27692453,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi1,wecC,b3787,B1,1602612.50544243,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi1,wecC,b3787,B2,795580.46720291,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi2,wecC,b3787,B2,939472.35330513,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi2,wecC,b3787,B1,830220.455082454,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi7,wecC,b3787,B2,733755.421954091,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi7,wecC,b3787,B1,838547.594283776,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi3,wecC,b3787,B1,1116307.01535912,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi3,wecC,b3787,B2,788050.524616771,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi5,wecC,b3787,B1,1014035.07076368,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts1,wecC,b3787,B1,5537769.88965296,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts1,wecC,b3787,B2,4981327.16593803,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts3,wecC,b3787,B1,7391637.42560026,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi5,wecC,b3787,B2,1058473.6115237,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts2,wecC,b3787,B2,5762538.25199423,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi6,wecC,b3787,B1,823518.07661413,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi6,wecC,b3787,B2,924485.347496223,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts3,wecC,b3787,B2,7087794.96241052,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi2,wecC,b3787,B1,691458.91972824,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi8,wecC,b3787,B1,1345459.39120087,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pgi8,wecC,b3787,B2,2105085.58743909,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh1,wecC,b3787,B2,1335710.2977259,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh1,wecC,b3787,B1,1588309.05598072,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi4,wecC,b3787,B2,1842029.34840497,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi3,wecC,b3787,B2,633480.326786664,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi3,wecC,b3787,B1,807887.819346972,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi2,wecC,b3787,B2,680678.960861975,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh2,wecC,b3787,B1,1245850.24565889,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh2,wecC,b3787,B2,1748499.55114441,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi4,wecC,b3787,B1,1666772.75030815,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts2,wecC,b3787,B1,6023501.78561252,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts4,wecC,b3787,B2,3863469.83669922,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,pts4,wecC,b3787,B1,3822298.18684947,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi1,wecC,b3787,B2,1189787.28182176,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh3,wecC,b3787,B1,895360.647770988,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,sdh3,wecC,b3787,B2,1267654.94444819,NA,NA,NA,NA,NA,NA
UACMAMO,fwd,tpi1,wecC,b3787,B1,1256810.51806285,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi3,wecB,b3786,B2,971866.311506749,NA,NA,NA,NA,NA,NA
UAG2E,fwd,WT1,wecB,b3786,B1,1618412.71909857,NA,NA,NA,NA,NA,NA
UAG2E,fwd,WT1,wecB,b3786,B2,1354867.54562748,NA,NA,NA,NA,NA,NA
UAG2E,fwd,WT2,wecB,b3786,B2,2103678.88532696,NA,NA,NA,NA,NA,NA
UAG2E,fwd,WT2,wecB,b3786,B1,1579834.67225428,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi1,wecB,b3786,B2,1330536.7666338,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi1,wecB,b3786,B1,1220543.60556723,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi2,wecB,b3786,B1,1086922.00229678,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi2,wecB,b3786,B2,818095.289009951,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi3,wecB,b3786,B1,1302739.28949175,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi5,wecB,b3786,B1,1227934.7478461,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi4,wecB,b3786,B2,1370768.51923242,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi4,wecB,b3786,B1,1179307.24702363,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts3,wecB,b3786,B2,6798807.14429297,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts3,wecB,b3786,B1,6864252.22415973,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi5,wecB,b3786,B2,1158694.36192723,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi6,wecB,b3786,B1,1227246.68616459,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi6,wecB,b3786,B2,1205183.05631012,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi7,wecB,b3786,B1,1791371.63828547,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi7,wecB,b3786,B2,1149147.16206422,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts1,wecB,b3786,B1,4739973.30592793,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts1,wecB,b3786,B2,3163153.2421816,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi8,wecB,b3786,B1,987455.569748316,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pgi8,wecB,b3786,B2,1666037.22144591,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi2,wecB,b3786,B1,909207.679075573,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh2,wecB,b3786,B2,1110979.24410821,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh2,wecB,b3786,B1,1181797.19419146,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts2,wecB,b3786,B1,7457968.03381161,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts2,wecB,b3786,B2,5111838.14672712,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi3,wecB,b3786,B2,497768.467779656,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh3,wecB,b3786,B1,1853743.6937839,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh3,wecB,b3786,B2,1218450.81889666,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi4,wecB,b3786,B1,1592782.10486884,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi3,wecB,b3786,B1,728973.078881991,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi1,wecB,b3786,B2,1127958.04986423,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts4,wecB,b3786,B1,4282233.95365282,NA,NA,NA,NA,NA,NA
UAG2E,fwd,pts4,wecB,b3786,B2,2785142.62466193,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi4,wecB,b3786,B2,1399069.55855325,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh1,wecB,b3786,B1,1242265.83520354,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi2,wecB,b3786,B2,944846.324561637,NA,NA,NA,NA,NA,NA
UAG2E,fwd,sdh1,wecB,b3786,B2,1350272.77030606,NA,NA,NA,NA,NA,NA
UAG2E,fwd,tpi1,wecB,b3786,B1,982309.902047025,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi3,wecB,b3786,B2,971866.311506749,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,WT1,wecB,b3786,B1,1618412.71909857,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,WT1,wecB,b3786,B2,1354867.54562748,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts1,wecB,b3786,B1,4739973.30592793,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts1,wecB,b3786,B2,3163153.2421816,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,WT2,wecB,b3786,B2,2103678.88532696,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,WT2,wecB,b3786,B1,1579834.67225428,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi1,wecB,b3786,B2,1330536.7666338,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi1,wecB,b3786,B1,1220543.60556723,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi2,wecB,b3786,B1,1086922.00229678,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi2,wecB,b3786,B2,818095.289009951,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi4,wecB,b3786,B1,1179307.24702363,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi3,wecB,b3786,B1,1302739.28949175,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi5,wecB,b3786,B2,1158694.36192723,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi5,wecB,b3786,B1,1227934.7478461,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi4,wecB,b3786,B2,1370768.51923242,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi6,wecB,b3786,B1,1227246.68616459,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi6,wecB,b3786,B2,1205183.05631012,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts3,wecB,b3786,B1,6864252.22415973,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts3,wecB,b3786,B2,6798807.14429297,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi7,wecB,b3786,B2,1149147.16206422,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi7,wecB,b3786,B1,1791371.63828547,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi3,wecB,b3786,B1,728973.078881991,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi8,wecB,b3786,B2,1666037.22144591,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pgi8,wecB,b3786,B1,987455.569748316,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi4,wecB,b3786,B2,1399069.55855325,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi4,wecB,b3786,B1,1592782.10486884,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi3,wecB,b3786,B2,497768.467779656,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts2,wecB,b3786,B2,5111838.14672712,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts2,wecB,b3786,B1,7457968.03381161,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi2,wecB,b3786,B2,944846.324561637,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh3,wecB,b3786,B1,1853743.6937839,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh3,wecB,b3786,B2,1218450.81889666,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts4,wecB,b3786,B2,2785142.62466193,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi2,wecB,b3786,B1,909207.679075573,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh2,wecB,b3786,B2,1110979.24410821,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh1,wecB,b3786,B2,1350272.77030606,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,pts4,wecB,b3786,B1,4282233.95365282,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh2,wecB,b3786,B1,1181797.19419146,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi1,wecB,b3786,B2,1127958.04986423,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,tpi1,wecB,b3786,B1,982309.902047025,NA,NA,NA,NA,NA,NA
UAG2E_b,bwd,sdh1,wecB,b3786,B1,1242265.83520354,NA,NA,NA,NA,NA,NA
UAGCVT,fwd,tpi1,murA,b3189,B1,7105094.35119725,mmol*gDW-1*hr-1,0.013270036,3.97E-08,0.013001319,0.013717132,0.518799741271554
UAGCVT,fwd,WT2,murA,b3189,B1,5700548.3283677,mmol*gDW-1*hr-1,0.026349789,8.83E-08,0.025987125,0.027070057,1.2839792615931
UAGCVT,fwd,tpi4,murA,b3189,B1,5895733.67906404,mmol*gDW-1*hr-1,0.013935145,3.55E-08,0.013660883,0.014292954,0.656555031455495
UAGCVT,fwd,pgi6,murA,b3189,B2,4767846.54720145,mmol*gDW-1*hr-1,0.019179014,6.66E-08,0.018693335,0.019621207,1.1173815759687
UAGCVT,fwd,tpi4,murA,b3189,B2,6659179.16144331,mmol*gDW-1*hr-1,0.013935145,3.55E-08,0.013660883,0.014292954,0.581283896598472
UAGCVT,fwd,pgi1,murA,b3189,B1,6906930.86294626,mmol*gDW-1*hr-1,0.018591137,2.51E-08,0.01840393,0.018990646,0.747684438239671
UAGCVT,fwd,WT2,murA,b3189,B2,5289904.34956332,mmol*gDW-1*hr-1,0.026349789,8.83E-08,0.025987125,0.027070057,1.38365182991211
UAGCVT,fwd,pgi5,murA,b3189,B2,5718750.44884895,mmol*gDW-1*hr-1,0.017465812,1.14E-07,0.016937348,0.0181504,0.848369672333046
UAGCVT,fwd,sdh2,murA,b3189,B2,5677211.17501249,mmol*gDW-1*hr-1,0.025105274,1.28E-08,0.024933948,0.025318961,1.22836495019174
UAGCVT,fwd,pgi3,murA,b3189,B2,6245452.95188148,mmol*gDW-1*hr-1,0.017399509,6.79E-07,0.015792801,0.018817746,0.77387452626449
UAGCVT,fwd,pgi8,murA,b3189,B1,8125992.31793423,mmol*gDW-1*hr-1,0.019023145,5.02E-08,0.018697635,0.019488712,0.650284511441402
UAGCVT,fwd,pgi6,murA,b3189,B1,5738314.76594742,mmol*gDW-1*hr-1,0.019179014,6.66E-08,0.018693335,0.019621207,0.928409142088827
UAGCVT,fwd,pgi7,murA,b3189,B1,6891276.669772,mmol*gDW-1*hr-1,0.018334918,4.67E-09,0.018232565,0.018463952,0.73905504333006
UAGCVT,fwd,tpi3,murA,b3189,B1,5602646.29402127,mmol*gDW-1*hr-1,0.012663092,1.10E-07,0.012177357,0.013309786,0.627832879492892
UAGCVT,fwd,tpi1,murA,b3189,B2,6447737.97875657,mmol*gDW-1*hr-1,0.013270036,3.97E-08,0.013001319,0.013717132,0.571692138119727
UAGCVT,fwd,pgi5,murA,b3189,B1,5464262.17595495,mmol*gDW-1*hr-1,0.017465812,1.14E-07,0.016937348,0.0181504,0.887880977928473
UAGCVT,fwd,pgi3,murA,b3189,B1,4716905.23962455,mmol*gDW-1*hr-1,0.017399509,6.79E-07,0.015792801,0.018817746,1.02465423808878
UAGCVT,fwd,pts4,murA,b3189,B2,7840312.78174939,mmol*gDW-1*hr-1,0.022961136,1.43E-07,0.022520725,0.023928418,0.813499857834779
UAGCVT,fwd,pgi8,murA,b3189,B2,8701799.29944314,mmol*gDW-1*hr-1,0.019023145,5.02E-08,0.018697635,0.019488712,0.607254518589345
UAGCVT,fwd,tpi3,murA,b3189,B2,4823985.03171995,mmol*gDW-1*hr-1,0.012663092,1.10E-07,0.012177357,0.013309786,0.729174226790959
UAGCVT,fwd,sdh1,murA,b3189,B1,5458181.56032162,mmol*gDW-1*hr-1,0.024167774,1.69E-08,0.023957256,0.02442237,1.22994636242184
UAGCVT,fwd,sdh1,murA,b3189,B2,5831203.3508231,mmol*gDW-1*hr-1,0.024167774,1.69E-08,0.023957256,0.02442237,1.15126675433261
UAGCVT,fwd,sdh3,murA,b3189,B1,5507694.63863665,mmol*gDW-1*hr-1,0.025074679,9.80E-08,0.024689482,0.025832927,1.2646286818899
UAGCVT,fwd,sdh2,murA,b3189,B1,4967362.17692797,mmol*gDW-1*hr-1,0.025105274,1.28E-08,0.024933948,0.025318961,1.4039015022124
UAGCVT,fwd,sdh3,murA,b3189,B2,5154023.55703447,mmol*gDW-1*hr-1,0.025074679,9.80E-08,0.024689482,0.025832927,1.35140798912428
UAGCVT,fwd,WT1,murA,b3189,B1,4909494.94233157,mmol*gDW-1*hr-1,0.024954236,4.10E-08,0.024657487,0.025389621,1.41190332277443
UAGCVT,fwd,pgi4,murA,b3189,B2,6512778.83918686,mmol*gDW-1*hr-1,0.019546567,1.28E-07,0.019100973,0.020384815,0.833684373216387
UAGCVT,fwd,WT1,murA,b3189,B2,5280437.01789581,mmol*gDW-1*hr-1,0.024954236,4.10E-08,0.024657487,0.025389621,1.31271942051956
UAGCVT,fwd,pgi2,murA,b3189,B2,5583835.56383932,mmol*gDW-1*hr-1,0.016401484,1.25E-07,0.015987552,0.01731166,0.815920835363066
UAGCVT,fwd,pts1,murA,b3189,B1,13785056.2848698,mmol*gDW-1*hr-1,0.01514536,1.44E-07,0.014585658,0.015875366,0.305188775258178
